ticker,quarter,logret_q,logret_q_lag,yearmonth,inception,lend_byAUM_bps,index_id,mer_bps,spread_bps_crsp,log_volume,tr_error_bps,perf_drag_bps,turnover_frac,d_UIT,mkt_share,marketing_fee_bps,aum,cum_mktg_expense
VT,20203,0.080222608,0.179615923,20209,24/06/2008,2.646492826,All World,9,2.763388169,18.66154206,33.44481558,-0.821722453,2.261083989,0,0.533170566,0.5,14229439121,15.98279556
VT,20204,0.144126997,0.080222608,202012,24/06/2008,2.646492826,All World,9,2.332252663,18.58749011,27.30939371,-0.263054202,1.792220525,0,0.537320313,0.5,16584827507,16.15629402
VTHR,20161,0.007644309,0.065524321,20163,20/09/2010,1.119888483,Russell 3000 Index,15,7.189250667,14.54276435,38.1596432,-7.339900121,2.194028158,0,0.034877702,0.8,215181142.9,11.4639776
VTHR,20162,0.020020645,0.007644309,20166,20/09/2010,1.119888483,Russell 3000 Index,15,5.496107444,13.65695964,23.88822478,-2.869571514,0.957394775,0,0.036578084,0.8,228778058.2,11.56933431
VTHR,20163,0.046230547,0.020020645,20169,20/09/2010,1.119888483,Russell 3000 Index,15,8.713917272,12.81494264,39.01279139,-3.328072489,0.33372322,0,0.042950542,0.6,277755628.2,11.51832016
VTHR,20164,0.043407208,0.046230547,201612,20/09/2010,1.119888483,Russell 3000 Index,15,7.039050417,13.57527142,16.15848367,-0.871937661,0.668953611,0,0.043302474,0.6,296102236.4,11.62321325
VTHR,20171,0.054293454,0.043407208,20173,20/09/2010,1.119888483,Russell 3000 Index,15,6.918647537,13.97870611,10.72172914,-0.274123592,0.940797709,0,0.040911959,0.6,315348862.2,11.72466985
VTHR,20172,0.029585138,0.054293454,20176,20/09/2010,1.119888483,Russell 3000 Index,15,4.386833311,14.26274344,13.2550115,-0.793869378,1.177419185,0,0.04225776,0.6,342097954.5,11.84354718
VTHR,20173,0.043052027,0.029585138,20179,20/09/2010,1.119888483,Russell 3000 Index,15,3.142703076,13.79299965,16.99647987,-2.192354463,0.712491977,0,0.042535409,0.6,346701300,11.89341083
VTHR,20174,0.064098009,0.043052027,201712,20/09/2010,1.119888483,Russell 3000 Index,15,4.827473037,14.72242797,14.19348411,-0.243984628,1.215486777,0,0.040919139,0.6,359232962.5,11.96413007
VTHR,20181,-0.006694995,0.064098009,20183,20/09/2010,1.119888483,Russell 3000 Index,15,5.043281079,13.81180504,28.66585569,0.496041038,0.697972404,0,0.041426839,0.6,360572654.8,12.00113931
VTHR,20182,0.038105696,-0.006694995,20186,20/09/2010,1.119888483,Russell 3000 Index,15,5.199963449,13.31590472,18.83751776,0.20785892,0.394204414,0,0.041231153,0.6,388277142.9,12.10773143
VTHR,20183,0.065477632,0.038105696,20189,20/09/2010,1.119888483,Russell 3000 Index,15,4.013851053,14.23070145,13.25180849,-0.35702407,0.92882239,0,0.043345993,0.6,411106460.5,12.19674453
VTHR,20184,-0.154916016,0.065477632,201812,20/09/2010,1.119888483,Russell 3000 Index,15,5.890331,15.27388736,54.3155715,-5.794137813,2.709389224,0,0.042653178,0.6,371403631.6,12.12607779
VTHR,20191,0.131309973,-0.154916016,20193,20/09/2010,1.119888483,Russell 3000 Index,15,4.670303945,13.76511484,14.12103077,-0.977839997,0.56043314,0,0.042464386,0.6,427169214.3,12.29529536
VTHR,20192,0.039039342,0.131309973,20196,20/09/2010,1.119888483,Russell 3000 Index,15,5.678022089,14.11974078,19.50047675,-2.582565636,0.764963082,0,0.045775796,0.6,446677775,12.3687563
VTHR,20193,0.013941063,0.039039342,20199,20/09/2010,1.119888483,Russell 3000 Index,15,3.539048183,13.72667311,14.93695593,-0.593196785,0.488900316,0,0.046731986,0.6,471990137.5,12.45217745
VTHR,20194,0.084331221,0.013941063,201912,20/09/2010,1.119888483,Russell 3000 Index,15,4.511848069,14.05636138,11.73204183,-1.586311423,0.666753399,0,0.045758118,0.6,480838881,12.49827336
VTHR,20201,-0.235330724,0.084331221,20203,20/09/2010,1.119888483,Russell 3000 Index,15,32.59809046,15.92416377,84.47189578,-22.31135713,4.290914115,0,0.050118225,0.6,438704102.3,12.43306393
VTHR,20202,0.198756141,-0.235330724,20206,20/09/2010,1.119888483,Russell 3000 Index,15,9.306819443,14.4096466,19.70309129,-0.762892662,0.803183255,0,0.057400563,0.6,570564500,12.72167736
VTHR,20203,0.087882465,0.198756141,20209,20/09/2010,1.119888483,Russell 3000 Index,15,8.757325079,14.21235413,37.37723781,-1.658476727,0.549947684,0,0.066138065,0.6,682845500,12.92675603
VTHR,20204,0.138386724,0.087882465,202012,20/09/2010,1.119888483,Russell 3000 Index,15,9.438984434,15.05123375,11.39840992,-1.560102601,1.067910017,0,0.072187552,0.6,821935590.9,13.13695478
VTI,20161,0.009657081,0.060620943,20163,24/05/2001,8.442410119,US Total Market,5,1.059948928,19.53701805,10.09387329,-0.954449886,1.347526387,0,0.943876078,0.6,57173218182,17.74706126
VTI,20162,0.026495299,0.009657081,20166,24/05/2001,8.442410119,US Total Market,5,0.980955161,19.50839471,9.615934137,-1.06373367,1.249541892,0,0.939410211,0.6,60259934399,17.81627819
VTI,20163,0.043112101,0.026495299,20169,24/05/2001,8.442410119,US Total Market,5,0.90218097,19.34978354,11.47634435,-1.42341202,0.999638342,0,0.932395445,0.6,63970632189,17.89257604
VTI,20164,0.041413428,0.043112101,201612,24/05/2001,8.442410119,US Total Market,5,0.903918389,19.65543871,14.21582831,-1.886718525,1.255142758,0,0.922373615,0.6,68999407568,17.98452188
VTI,20171,0.05522132,0.041413428,20173,24/05/2001,8.442410119,US Total Market,5,0.857776077,19.51443278,8.411392225,-1.361935889,0.997494927,0,0.910448581,0.4,75458004899,17.68420125
VTI,20172,0.030073182,0.05522132,20176,24/05/2001,8.442410119,US Total Market,3,0.981229284,19.40899227,10.93411898,-1.315828378,0.842420278,0,0.899145083,0.4,80387067010,17.7630728
VTI,20173,0.044229888,0.030073182,20179,24/05/2001,8.442410119,US Total Market,3,0.780520371,19.20992798,10.85537142,-1.575284008,0.666998718,0,0.884193475,0.4,83171312943,17.81264448
VTI,20174,0.062848899,0.044229888,201712,24/05/2001,8.442410119,US Total Market,3,0.729773598,19.58970248,11.90098654,-1.251748963,0.886715814,0,0.87920043,0.4,91518811649,17.92357176
VTI,20181,-0.007054755,0.062848899,20183,24/05/2001,8.442410119,US Total Market,3,0.719542539,19.81972918,8.634815669,-1.06442045,1.089172063,0,0.877156475,0.4,94283301338,17.96806153
VTI,20182,0.03834213,-0.007054755,20186,24/05/2001,8.442410119,US Total Market,3,0.700806863,19.50994291,9.823430802,-1.300228163,0.758077521,0,0.871976781,0.4,98932505287,18.03087178
VTI,20183,0.068351207,0.03834213,20189,24/05/2001,8.442410119,US Total Market,3,0.702311032,19.607734,11.31918956,-1.60713307,0.778204184,0,0.869961555,0.4,1.06E+11,18.11646377
VTI,20184,-0.153159288,0.068351207,201812,24/05/2001,8.442410119,US Total Market,3,1.093908051,20.76018005,11.9915038,-1.526185427,2.647808556,0,0.863688833,0.4,95806987714,18.02780283
VTI,20191,0.130992034,-0.153159288,20193,24/05/2001,8.442410119,US Total Market,3,0.960555883,19.87097625,12.69245886,-1.971600217,0.983233662,0,0.85502173,0.4,1.09E+11,18.17269808
VTI,20192,0.040214125,0.130992034,20196,24/05/2001,8.442410119,US Total Market,3,0.917563087,19.74808563,12.76992781,-1.206601136,0.836962093,0,0.846525453,0.4,1.14E+11,18.22829554
VTI,20193,0.010625583,0.040214125,20199,24/05/2001,8.442410119,US Total Market,3,0.85904494,19.84466804,11.521699,-1.211822977,0.861515318,0,0.842721567,0.4,1.22E+11,18.30828112
VTI,20194,0.085670096,0.010625583,201912,24/05/2001,8.442410119,US Total Market,3,1.179924126,19.93089386,12.05598405,-2.407745737,0.841705513,0,0.845302548,0.4,1.35E+11,18.42897634
VTI,20201,-0.233763057,0.085670096,20203,24/05/2001,8.442410119,US Total Market,3,6.391627306,21.19715096,25.46940016,-7.175297775,3.318895088,0,0.847145453,0.3,1.18E+11,18.02047298
VTI,20202,0.198620033,-0.233763057,20206,24/05/2001,8.442410119,US Total Market,3,1.852836053,20.41976499,10.91040475,-1.492790159,1.291942947,0,0.852258423,0.3,1.44E+11,18.23234849
VTI,20203,0.088401986,0.198620033,20209,24/05/2001,8.442410119,US Total Market,3,1.900562479,20.17691935,11.78361148,-1.294335641,0.900770852,0,0.856224415,0.3,1.62E+11,18.35947749
VTI,20204,0.137577754,0.088401986,202012,24/05/2001,8.442410119,US Total Market,3,1.8720186,20.42270833,11.82262407,-0.860051491,0.946708481,0,0.861721444,0.3,1.97E+11,18.56944552
VTWG,20161,-0.056182417,0.050578815,20163,20/09/2010,20.2636189,Russell 2000 Growth Index,20,4.67387203,13.2453244,20.14341168,-1.194161388,1.112504478,0,0.0213989,0.8,127543409.1,10.94096139
VTWG,20162,0.027828063,-0.056182417,20166,20/09/2010,20.2636189,Russell 2000 Growth Index,20,5.499949339,13.08582349,34.45175335,-1.476216053,0.904917575,0,0.021997014,0.8,134625553,11.03908581
VTWG,20163,0.092872387,0.027828063,20169,20/09/2010,20.2636189,Russell 2000 Growth Index,20,7.533211752,12.79504728,24.99087349,-2.14872359,0.617382856,0,0.021830355,0.6,145876413.6,10.87434724
VTWG,20164,0.034940441,0.092872387,201612,20/09/2010,20.2636189,Russell 2000 Growth Index,20,5.621442099,14.52590352,19.13566145,-2.140609943,3.144330562,0,0.022192111,0.6,157084972.9,10.98930328
VTWG,20171,0.055056451,0.034940441,20173,20/09/2010,20.2636189,Russell 2000 Growth Index,20,5.757183224,13.34584819,35.67619617,-0.457563143,0.859775403,0,0.022781564,0.6,182919258.9,11.18004103
VTWG,20172,0.044334807,0.055056451,20176,20/09/2010,20.2636189,Russell 2000 Growth Index,20,5.587656574,13.54577195,21.19295915,1.007486016,1.033561822,0,0.022879401,0.6,186129715.9,11.23489992
VTWG,20173,0.057591158,0.044334807,20179,20/09/2010,20.2636189,Russell 2000 Growth Index,20,7.016623898,13.43297923,15.20570166,-0.260688557,0.870830138,0,0.023282454,0.5,198028894.7,11.15104615
VTWG,20174,0.043993563,0.057591158,201712,20/09/2010,20.2636189,Russell 2000 Growth Index,20,5.242483126,14.14175645,7.467638567,-0.763955742,1.561251447,0,0.023302152,0.5,223355400,11.30660756
VTWG,20181,0.0217048,0.043993563,20183,20/09/2010,20.2636189,Russell 2000 Growth Index,20,5.531760805,14.02821733,24.04985904,-0.933435747,1.253695945,0,0.026513058,0.5,249386142.9,11.45013126
VTWG,20182,0.07069896,0.0217048,20186,20/09/2010,20.2636189,Russell 2000 Growth Index,20,5.286614721,14.54739414,10.8412355,-0.793586071,1.713918302,0,0.027238109,0.5,307588976.2,11.69245774
VTWG,20183,0.052735053,0.07069896,20189,20/09/2010,20.2636189,Russell 2000 Growth Index,20,5.381109857,14.27514573,10.52062234,-1.03853475,1.233284485,0,0.027947632,0.5,323469644.7,11.77467869
VTWG,20184,-0.244299217,0.052735053,201812,20/09/2010,20.2636189,Russell 2000 Growth Index,20,6.165827406,15.27909568,16.97777689,-1.702204604,4.316508132,0,0.029031782,0.5,255319973.7,11.5689884
VTWG,20191,0.158958624,-0.244299217,20193,20/09/2010,20.2636189,Russell 2000 Growth Index,20,7.03212083,14.32591228,13.80926859,-0.2595514,1.462139145,0,0.030564479,0.5,287750488.1,11.71789089
VTWG,20192,0.028444441,0.158958624,20196,20/09/2010,20.2636189,Russell 2000 Growth Index,20,7.518470532,14.43087319,9.188532918,-0.308091248,1.521526809,0,0.033199429,0.5,305180025,11.80550233
VTWG,20193,-0.043319115,0.028444441,20199,20/09/2010,20.2636189,Russell 2000 Growth Index,20,7.660841948,14.50163307,8.096017507,-0.560583675,1.637803483,0,0.032869365,0.4,305280750,11.61099125
VTWG,20194,0.108666057,-0.043319115,201912,20/09/2010,20.2636189,Russell 2000 Growth Index,20,6.018865201,14.30273834,8.143328162,-0.857164298,1.237237829,0,0.03336819,0.4,333421392.9,11.72668748
VTWG,20201,-0.301682877,0.108666057,20203,20/09/2010,20.2636189,Russell 2000 Growth Index,20,36.05918978,15.44362993,48.03298023,-7.03688618,4.927248327,0,0.034875783,0.4,263516000,11.51789371
VTWG,20202,0.269934079,-0.301682877,20206,20/09/2010,20.2636189,Russell 2000 Growth Index,20,12.1539921,14.89726561,21.29841356,-0.90743747,2.194311577,0,0.03906653,0.4,345214761.4,11.81375717
VTWG,20203,0.070991696,0.269934079,20209,20/09/2010,20.2636189,Russell 2000 Growth Index,20,12.16687678,14.21601708,22.07457156,0.032968232,1.043426779,0,0.038509309,0.4,360337500,11.88206787
VTWG,20204,0.258641682,0.070991696,202012,20/09/2010,20.2636189,Russell 2000 Growth Index,20,11.7231738,15.66737824,11.29088127,-0.653714438,3.149534466,0,0.041031749,0.4,493602840.9,12.22156182
VTWO,20161,-0.015064893,0.034678894,20163,20/09/2010,9.309642048,Russell 2000 Index,15,7.653034574,15.11671539,10.0399182,0.383413351,1.671193741,0,0.02195845,0.8,553299727.3,12.40839084
VTWO,20162,0.037966508,-0.015064893,20166,20/09/2010,9.309642048,Russell 2000 Index,15,5.051406887,15.21577884,7.831696783,-0.394641751,1.748718394,0,0.021748446,0.8,588456195.5,12.51407867
VTWO,20163,0.085178187,0.037966508,20169,20/09/2010,9.309642048,Russell 2000 Index,15,3.799711071,15.30063028,11.47398123,-1.218708683,1.614739206,0,0.024008326,0.7,690106777.9,12.58256897
VTWO,20164,0.085576699,0.085178187,201612,20/09/2010,9.309642048,Russell 2000 Index,15,5.13791304,16.39563544,13.82151369,-1.268882606,4.092968794,0,0.021727397,0.7,806093190.5,12.77885236
VTWO,20171,0.023653331,0.085576699,20173,20/09/2010,9.309642048,Russell 2000 Index,15,3.73592198,16.10496293,7.838840905,-0.02575281,2.509019334,0,0.026360277,0.7,994501630.4,13.02737685
VTWO,20172,0.024464812,0.023653331,20176,20/09/2010,9.309642048,Russell 2000 Index,15,6.169275395,15.66300959,12.72540864,-1.068049195,1.519850369,0,0.027011211,0.7,1053494943,13.122464
VTWO,20173,0.056738285,0.024464812,20179,20/09/2010,9.309642048,Russell 2000 Index,15,5.52310033,15.35177907,8.535622203,-0.685295259,1.057866407,0,0.027511499,0.6,1106690838,13.05407214
VTWO,20174,0.032114722,0.056738285,201712,20/09/2010,9.309642048,Russell 2000 Index,15,6.87798586,16.23110372,11.34214942,-1.642558335,2.299966081,0,0.026929779,0.6,1236809375,13.20044471
VTWO,20181,-0.001445802,0.032114722,20183,20/09/2010,9.309642048,Russell 2000 Index,15,4.833702183,15.89038102,6.501993676,-0.636668863,1.478696773,0,0.031145933,0.6,1360038524,13.32870963
VTWO,20182,0.07665295,-0.001445802,20186,20/09/2010,9.309642048,Russell 2000 Index,15,4.451113353,16.20652727,9.462365049,-0.930685874,1.775787017,0,0.031177939,0.6,1551383881,13.49291056
VTWO,20183,0.034174181,0.07665295,20189,20/09/2010,9.309642048,Russell 2000 Index,15,4.270523195,15.62472121,10.4141929,-0.950242829,0.910586773,0,0.033723982,0.6,1688584724,13.60953452
VTWO,20184,-0.227459759,0.034174181,201812,20/09/2010,9.309642048,Russell 2000 Index,15,7.611155688,17.31431426,17.56116192,-2.706278484,6.183361033,0,0.03192462,0.6,1368523355,13.43027201
VTWO,20191,0.137364516,-0.227459759,20193,20/09/2010,9.309642048,Russell 2000 Index,15,4.512919825,15.96858967,8.82388062,0.100272465,1.403177604,0,0.034883612,0.6,1551156167,13.58486767
VTWO,20192,0.019529272,0.137364516,20196,20/09/2010,9.309642048,Russell 2000 Index,15,5.838471337,16.42460723,10.25136216,-1.881925654,2.250716416,0,0.035512564,0.6,1522378813,13.59494522
VTWO,20193,-0.022321766,0.019529272,20199,20/09/2010,9.309642048,Russell 2000 Index,15,6.362221847,16.92031444,10.88078629,-0.979174047,3.708200172,0,0.033107014,0.6,1510015500,13.61509187
VTWO,20194,0.095052876,-0.022321766,201912,20/09/2010,9.309642048,Russell 2000 Index,15,4.140689443,17.07874151,11.15932274,-1.599037967,4.221210357,0,0.031815046,0.6,1556855750,13.67316205
VTWO,20201,-0.366124692,0.095052876,20203,20/09/2010,9.309642048,Russell 2000 Index,15,24.08368652,18.3184679,67.76575535,-18.87369838,17.71697646,0,0.034462024,0.6,1205055398,13.44351705
VTWO,20202,0.227144887,-0.366124692,20206,20/09/2010,9.309642048,Russell 2000 Index,15,7.05479845,17.30603388,17.26398618,-1.050737107,5.060300373,0,0.042710412,0.6,1643718500,13.77976552
VTWO,20203,0.0497011,0.227144887,20209,20/09/2010,9.309642048,Russell 2000 Index,15,7.555374456,16.49601638,13.7969276,-0.428748225,2.043778435,0,0.043387927,0.6,1794243321,13.89282456
VTWO,20204,0.273289916,0.0497011,202012,20/09/2010,9.309642048,Russell 2000 Index,15,7.185321875,17.99897397,17.57403174,-1.652355808,5.272548682,0,0.04936553,0.6,2915953318,14.40324341
VTWV,20161,0.017432226,0.029737502,20163,20/09/2010,6.713436944,Russell 2000 Value Index,20,6.231465614,13.03643497,23.47796266,1.747371508,1.272463469,0,0.015850513,0.8,90960818.18,10.60294059
VTWV,20162,0.034701882,0.017432226,20166,20/09/2010,6.713436944,Russell 2000 Value Index,20,5.712594746,12.94221077,34.96510951,-2.066945962,1.096140242,0,0.016278819,0.8,96608750.45,10.70726421
VTWV,20163,0.088868851,0.034701882,20169,20/09/2010,6.713436944,Russell 2000 Value Index,20,9.724076263,13.351809,16.73338926,-3.158182484,1.371791526,0,0.017597861,0.6,117746072.1,10.66012236
VTWV,20164,0.133520137,0.088868851,201612,20/09/2010,6.713436944,Russell 2000 Value Index,20,7.005362334,14.67065048,20.78543766,-1.888812722,3.993758433,0,0.017631735,0.6,148846820.5,10.93543505
VTWV,20171,-0.003327382,0.133520137,20173,20/09/2010,6.713436944,Russell 2000 Value Index,20,8.017920071,14.15674763,9.750542981,0.56113184,2.058271929,0,0.0190263,0.6,172579608.7,11.12185565
VTWV,20172,0.00664376,-0.003327382,20176,20/09/2010,6.713436944,Russell 2000 Value Index,20,7.438580818,13.59276357,19.63694169,-1.500286364,1.187322191,0,0.019749368,0.6,171154975,11.15102668
VTWV,20173,0.050979263,0.00664376,20179,20/09/2010,6.713436944,Russell 2000 Value Index,20,7.280067091,13.60316337,13.13350109,-0.856261598,1.158203664,0,0.020363494,0.5,176073250,11.03353509
VTWV,20174,0.023202603,0.050979263,201712,20/09/2010,6.713436944,Russell 2000 Value Index,20,6.754156903,13.86488029,27.01907092,-0.204932274,1.401435385,0,0.01942165,0.5,188805562.5,11.1385633
VTWV,20181,-0.027837528,0.023202603,20183,20/09/2010,6.713436944,Russell 2000 Value Index,20,7.791451509,13.51682706,44.10715927,-2.457694036,0.992790516,0,0.020472719,0.5,188508333.3,11.17027444
VTWV,20182,0.076504043,-0.027837528,20186,20/09/2010,6.713436944,Russell 2000 Value Index,20,6.552161798,13.19850551,19.92835187,-2.128939596,0.624657584,0,0.019732692,0.5,211654892.9,11.31865421
VTWV,20183,0.01456553,0.076504043,20189,20/09/2010,6.713436944,Russell 2000 Value Index,20,7.548838156,13.76596011,22.15990982,-2.946272991,1.080732555,0,0.021012186,0.5,221677763.2,11.39680176
VTWV,20184,-0.206237666,0.01456553,201812,20/09/2010,6.713436944,Russell 2000 Value Index,20,13.84556657,15.29235592,19.59745841,-2.245246061,5.018311575,0,0.021530944,0.5,197054152.8,11.30995222
VTWV,20191,0.113351666,-0.206237666,20193,20/09/2010,6.713436944,Russell 2000 Value Index,20,8.564527429,13.8864694,14.30114552,1.080606494,1.120414143,0,0.025822583,0.5,243782595.2,11.55207545
VTWV,20192,0.013884319,0.113351666,20196,20/09/2010,6.713436944,Russell 2000 Value Index,20,8.35357767,13.98935875,21.06818677,-1.227264047,1.172683035,0,0.027974292,0.5,252054315.8,11.61424666
VTWV,20193,-0.000775899,0.013884319,20199,20/09/2010,6.713436944,Russell 2000 Value Index,20,8.450624924,14.29047443,16.89476403,1.317889168,1.520040548,0,0.02807242,0.6,266497937.5,11.88058888
VTWV,20194,0.076072721,-0.000775899,201912,20/09/2010,6.713436944,Russell 2000 Value Index,20,8.342596046,13.86960259,15.61557663,-2.040452669,0.921288396,0,0.028787626,0.6,289127119,11.98961004
VTWV,20201,-0.443208455,0.076072721,20203,20/09/2010,6.713436944,Russell 2000 Value Index,20,27.97657825,15.56614629,52.28440662,-6.873124271,7.494575958,0,0.029104959,0.6,204901465.9,11.67177252
VTWV,20202,0.175520909,-0.443208455,20206,20/09/2010,6.713436944,Russell 2000 Value Index,20,12.01541467,15.10398866,18.41845676,-1.513955241,2.981583433,0,0.035832439,0.6,283542715.9,12.02241695
VTWV,20203,0.026967009,0.175520909,20209,20/09/2010,6.713436944,Russell 2000 Value Index,20,13.90423565,13.85670877,16.81990898,-0.760644726,0.891426288,0,0.03544991,0.6,293568000,12.08259993
VTWV,20204,0.288140988,0.026967009,202012,20/09/2010,6.713436944,Russell 2000 Value Index,20,12.73980186,15.62055031,17.78187899,-1.894971108,2.983894425,0,0.042390273,0.6,512034340.9,12.66368563
VWO,20161,0.057330935,-0.006701158,20163,4/03/2005,3.259782987,Emerging Markets,15,2.98162354,20.11996191,31.96830201,3.782173138,4.052608632,0,0.60955234,0.5,34141827273,16.75564105
VWO,20162,0.025267055,0.057330935,20166,4/03/2005,3.259782987,Emerging Markets,15,2.913033775,20.35207282,38.95584997,0.093222354,4.863601182,0,0.613775363,0.5,35721367436,16.82311443
VWO,20163,0.078210618,0.025267055,20169,4/03/2005,3.259782987,Emerging Markets,15,2.660824871,20.28197785,33.5341344,0.528555059,3.84572628,0,0.57664411,0.5,42172710798,17.01113867
VWO,20164,-0.045608222,0.078210618,201612,4/03/2005,3.259782987,Emerging Markets,15,2.79105645,20.05397394,30.18298425,-4.167746532,2.982849784,0,0.617966617,0.4,43353289528,16.83713069
VWO,20171,0.106235651,-0.045608222,20173,4/03/2005,3.259782987,Emerging Markets,14.55,2.529148597,20.12608692,24.4199177,0.882970666,2.765811076,0,0.634680149,0.4,50093199343,17.00225265
VWO,20172,0.033800497,0.106235651,20176,4/03/2005,3.259782987,Emerging Markets,12,2.446391768,19.83696755,26.83950037,-0.842907562,1.880026721,0,0.633179792,0.4,55220764941,17.12013135
VWO,20173,0.076637301,0.033800497,20179,4/03/2005,3.259782987,Emerging Markets,12,2.255607092,19.89123629,20.3351701,-2.045737667,1.741331617,0,0.635789203,0.4,63111304535,17.273926
VWO,20174,0.057010132,0.076637301,201712,4/03/2005,3.259782987,Emerging Markets,12,2.239436585,19.98926659,26.70534726,-2.691988481,1.859278619,0,0.631005682,0.4,65121637551,17.32511547
VWO,20181,0.024915969,0.057010132,20183,4/03/2005,3.259782987,Emerging Markets,12,2.212189196,20.23530441,33.38518996,1.638694834,2.218576123,0,0.61776309,0.4,69927522860,17.41534598
VWO,20182,-0.100907197,0.024915969,20186,4/03/2005,3.259782987,Emerging Markets,12,2.285277351,20.29628811,27.48919617,-3.88974673,2.600614439,0,0.647261012,0.4,63751028451,17.34175025
VWO,20183,-0.017377971,-0.100907197,20189,4/03/2005,3.259782987,Emerging Markets,12,2.446591861,20.15360051,24.16435861,-1.298299085,2.462985857,0,0.65589183,0.4,57957416887,17.26520367
VWO,20184,-0.066439116,-0.017377971,201812,4/03/2005,3.259782987,Emerging Markets,12,2.595258501,20.87798953,39.79299814,-5.683961482,5.242080543,0,0.653249897,0.4,55442877809,17.2392342
VWO,20191,0.111232615,-0.066439116,20193,4/03/2005,3.259782987,Emerging Markets,12,2.371614639,20.2906552,25.54076681,-0.651462892,2.588457692,0,0.64643333,0.4,63131654740,17.38676807
VWO,20192,0.007550542,0.111232615,20196,4/03/2005,3.259782987,Emerging Markets,12,2.408341015,20.10528322,25.9564627,-0.927317836,2.169681571,0,0.66466747,0.4,62638459508,17.39647461
VWO,20193,-0.042168094,0.007550542,20199,4/03/2005,3.259782987,Emerging Markets,12,2.427039388,20.11222015,19.94351385,-0.800779707,2.214457372,0,0.710004116,0.4,61929921760,17.40253319
VWO,20194,0.112020722,-0.042168094,201912,4/03/2005,3.259782987,Emerging Markets,12,2.294049411,19.9124924,26.54493159,-1.406652087,1.712792106,0,0.697682812,0.3,65655548836,17.19040562
VWO,20201,-0.279872338,0.112020722,20203,4/03/2005,3.259782987,Emerging Markets,12,3.125636017,21.04905419,96.46079686,-15.64583272,6.545934979,0,0.716369166,0.3,53221580162,16.99711299
VWO,20202,0.170278349,-0.279872338,20206,4/03/2005,3.259782987,Emerging Markets,12,2.518949033,20.09356984,42.8003528,-1.07643027,2.404720758,0,0.718840164,0.3,55925880525,17.06306862
VWO,20203,0.09745875,0.170278349,20209,4/03/2005,3.259782987,Emerging Markets,12,2.405912332,20.13895685,33.44481558,-0.821722453,2.301822023,0,0.71905695,0.3,60995389131,17.16614338
VWO,20204,0.15356917,0.09745875,202012,4/03/2005,3.259782987,Emerging Markets,12,2.027135671,19.97783716,27.30939371,-0.263054202,1.733636567,0,0.71507514,0.3,69035381903,17.30600645
VXF,20161,-0.008266989,0.03100327,20163,27/12/2001,55.15149669,US Small Caps,9,3.549326538,17.41110258,10.0840561,-0.513308116,2.421006327,0,1,0.8,3660899545,15.24554488
VXF,20162,0.033707646,-0.008266989,20166,27/12/2001,55.15149669,US Small Caps,9,1.822217832,17.15113361,6.104492194,-0.088430277,1.860286648,0,1,0.8,3801144046,15.30046028
VXF,20163,0.069690821,0.033707646,20169,27/12/2001,55.15149669,US Small Caps,9,1.57833613,18.07082832,10.42639503,-0.644982057,2.86039634,0,1,0.8,4102737445,15.39402536
VXF,20164,0.055076807,0.069690821,201612,27/12/2001,55.15149669,US Small Caps,9,1.280907773,17.76021352,13.77576804,-1.658647677,2.896952429,0,1,0.8,4239379869,15.44370943
VXF,20171,0.043749238,0.055076807,20173,27/12/2001,55.15149669,US Small Caps,9,2.142544759,17.27473471,7.521568357,-0.622179103,1.662999878,0,1,0.6,4808359869,15.29824754
VXF,20172,0.026488955,0.043749238,20176,27/12/2001,55.15149669,US Small Caps,7,1.645837739,17.02649506,6.889550491,-0.357545708,1.250206119,0,1,0.6,4976001789,15.34871505
VXF,20173,0.048937624,0.026488955,20179,27/12/2001,55.15149669,US Small Caps,7,2.012358691,16.52788194,7.594451891,-1.041207734,0.726415181,0,0.999226491,0.6,5232690578,15.41512635
VXF,20174,0.046831958,0.048937624,201712,27/12/2001,55.15149669,US Small Caps,7,1.70512564,17.16211764,13.97906089,-2.650267992,1.27278706,0,0.99923324,0.6,5639669102,15.50588307
VXF,20181,0.001350142,0.046831958,20183,27/12/2001,55.15149669,US Small Caps,7,1.594908434,17.29813932,8.821745895,-0.61449488,1.370100124,0,0.998905712,0.6,6027091786,15.58759492
VXF,20182,0.057565354,0.001350142,20186,27/12/2001,55.15149669,US Small Caps,7,1.166755838,17.75307143,8.13321788,-1.284117367,1.976844282,0,0.998221109,0.6,6519761911,15.68137694
VXF,20183,0.043941838,0.057565354,20189,27/12/2001,55.15149669,US Small Caps,7,1.661545414,17.55117537,9.424240578,-0.711540613,1.507765734,0,0.997934264,0.6,6946094026,15.75986288
VXF,20184,-0.200893672,0.043941838,201812,27/12/2001,55.15149669,US Small Caps,7,1.745150231,18.2866457,13.83604723,-0.993594975,3.671495671,0,0.996417209,0.6,5991791161,15.62699219
VXF,20191,0.148371835,-0.200893672,20193,27/12/2001,55.15149669,US Small Caps,7,1.528866291,17.51947321,6.258975913,-0.083885276,1.526612582,0,0.994784312,0.6,6728514167,15.75733796
VXF,20192,0.029192765,0.148371835,20196,27/12/2001,55.15149669,US Small Caps,7,2.259531709,17.47094306,8.157539839,-0.699826547,1.42298677,0,0.99488874,0.6,6898952780,15.79668758
