v1,ticker,quarter,logret_q,logret_q_lag,yearmonth,inception,lend_byaum_bps,index_id,mer_bps,spread_bps_crsp,log_volume,tr_error_bps,perf_drag_bps,turnover_frac,d_uit,mkt_share,marketing_fee_bps,aum,cum_mktg_expense,d_sameind,log_profit,d_ownindex,marketing_expense,inception_q,quarter_decimal,inc_quarter_decimal,time_existence,quarters_in_sample,etf_per_index,uniquevals,rank_fee,highfee,rank_spread,highspread,rank_inception,firstmover,us_index,issuer,description,primary_benchmark,tax_classification,is_etn,asset_class,category,is_levered,is_active,creation_fee,other_expenses,total_expenses,fee_waivers,net_expenses,lead_market_maker,mgr_duration,mgr_duration_tii,mgr_duration_tsi,time_since_first,ratio_tii,ratio_tra,mgr_duration_index,ratio_tra_ix,aum_index,log_aum_index,log_aum,stock_tweets,sum_of_replies,sum_of_likes,stock_tweets_raw,qduration,same_benchmark,same_lead_mm,qs_dollar_tw,qs_percent_tw,es_dollar_ave,es_percent_ave,rs_dollar_ave,rs_percent_ave,pi_dollar_ave,pi_percent_ave,es_dollar_dw,es_dollar_sw,es_percent_dw,es_percent_sw,rs_dollar_sw,rs_dollar_dw,rs_percent_sw,rs_percent_dw,pi_dollar_sw,pi_dollar_dw,pi_percent_sw,pi_percent_dw
29,ACWX,20182,-.035123575,-.0052187992,20186,2008-03-26,0,MSCI ACWI ex-US Index,32,3.5255859,17.03648,57.136299,-12.828231,1.9784714,0,.66855669,0,3213760000,0,1,16.146102958992792,0,0,20081,2018.25,2008,10.25,20,2,2,2,1,1,0,1,0,0,iShares,iShares MSCI ACWI ex US ETF,MSCI ACWI ex-US Index,Regulated Investment Company,0,Equity,Broad Equity,0,0,11700,0,.31999999,0,.31999999,Susquehanna,3.1483581,1.9039023,5.9245253,.53806049,68.850861,.18745682,3.2783744,.15970747,4807011756,22.293341,21.890707428169247,-.078279153,.33333334,.5714286,1.1904762,3,1,1,.017349847,.00035050444,.010122895,.00020446474,.0044591152,.000089870409,.0056664348,.00011464929,.013007929,.013007361,.00026239431,.0002623836,.0082302047,.0082291504,.00016544829,.00016542572,.004779242,.0047808643,.000096978896,.000097012213
30,ACWX,20183,.0092690783,-.035123575,20189,2008-03-26,0,MSCI ACWI ex-US Index,32,2.2351599,17.445375,44.396313,-.51101226,3.1777008,0,.66195118,0,2991460947,0,1,16.074423246877835,0,0,20081,2018.5,2008,10.5,20,2,2,2,1,1,0,1,0,0,iShares,iShares MSCI ACWI ex US ETF,MSCI ACWI ex-US Index,Regulated Investment Company,0,Equity,Broad Equity,0,0,11700,0,.31999999,0,.31999999,Susquehanna,3.5407107,2.4717512,6.0312638,.80757862,70.182571,.14247948,3.5337758,.13009833,4519156464,22.23159,21.819027716054293,-.076986112,.25,.72916669,1.7083334,3,1,1,.011588072,.00024377939,.0087405099,.00018393433,.0020978835,.000043890726,.0066332617,.00013984246,.012248174,.012247182,.00025841227,.00025839152,.0078077386,.0078065996,.00016424835,.00016422446,.0044106059,.0044128359,.000093525909,.000093572635
31,ACWX,20184,-.086228408,-.10193703,201812,2008-03-26,0,MSCI ACWI ex-US Index,32,3.9178913,19.354689,95.740944,-12.313657,14.75419,0,.73141038,0,4281964333,0,1,16.43307322838384,0,0,20081,2018.75,2008,10.75,20,2,2,2,1,1,0,1,0,0,iShares,iShares MSCI ACWI ex US ETF,MSCI ACWI ex-US Index,Regulated Investment Company,0,Equity,Broad Equity,0,0,11700,0,.31999999,0,.31999999,Susquehanna,2.0936401,.9210583,6.2253485,1.1245754,78.236534,.082870163,2.1700308,.078296237,5854393842,22.490458,22.177677697560295,-.075941347,.25352111,.54929578,2.1267605,1,1,1,.012111319,.00027518722,.0085027041,.00019309946,.0012216923,.000027927083,.0072605321,.00016471026,.017116897,.017119916,.00039089646,.00039096957,.011676422,.011675464,.00026802171,.0002679913,.0054197814,.0054176878,.00012243025,.00012238666
32,ACWX,20191,.097777016,-.086228408,20193,2008-03-26,0,MSCI ACWI ex-US Index,32,2.5801666,18.171795,56.655754,.48178595,5.3264503,0,.67973053,0,3651722030,0,1,16.273860213147994,0,0,20081,2019,2008,11,20,2,2,2,1,1,0,1,0,0,iShares,iShares MSCI ACWI ex US ETF,MSCI ACWI ex-US Index,Regulated Investment Company,0,Equity,Broad Equity,0,0,11700,0,.31999999,0,.31999999,Susquehanna,4.0634089,2.0779436,6.4636903,1.4333225,54.855061,.1728361,3.8381217,.14294368,5372308489,22.404524,22.01846468232445,-.077449553,.31818181,.38636363,1.5227273,4,1,1,.010110951,.00022477972,.0086187478,.00019164049,.0022726969,.000050310566,.0063454197,.00014131532,.013915119,.013913679,.00030994634,.00030991528,.0078832638,.0078843199,.00017619456,.00017621723,.0059692026,.0059697782,.00013235288,.00013236559
33,ACWX,20192,.027748955,.097777016,20196,2008-03-26,0,MSCI ACWI ex-US Index,32,3.1379414,18.19854,53.547836,1.0251075,4.7605033,0,.68190783,0,3663768561,0,1,16.277153646920866,0,0,20081,2019.25,2008,11.25,20,2,2,2,1,1,0,1,0,0,iShares,iShares MSCI ACWI ex US ETF,MSCI ACWI ex-US Index,Regulated Investment Company,0,Equity,Broad Equity,0,0,11700,0,.31999999,0,.31999999,Susquehanna,4.3544674,2.6844416,6.5135283,1.6944138,55.947464,.18006653,4.0893688,.14904828,5372820932,22.404619,22.02175811609732,-.077818416,.075000003,.42500001,1.375,4,1,1,.010112183,.00021769969,.0081705907,.00017598066,.00078263378,.000016642047,.0073867193,.00015931217,.009792788,.0097916173,.00021086261,.00021083764,.0033666128,.0033672436,.000072437928,.000072451723,.0064255591,.0064261002,.00013841191,.00013842314
34,ACWX,20193,-.015300374,.027748955,20199,2008-03-26,0,MSCI ACWI ex-US Index,32,3.4708028,17.702023,28.704458,.87482119,3.1513643,0,.69781673,0,3891831243,0,1,16.337541171184476,0,0,20081,2019.5,2008,11.5,20,2,2,2,1,1,0,1,0,0,iShares,iShares MSCI ACWI ex US ETF,MSCI ACWI ex-US Index,Regulated Investment Company,0,Equity,Broad Equity,0,0,11700,0,.31999999,0,.31999999,Susquehanna,4.014411,2.9231207,6.1910191,1.9726906,66.167374,.16314301,3.8447499,.13123339,5577153997,22.441944,22.08214564036093,-.077877462,0,.054054055,1.3513514,4,1,1,.010469653,.00022847789,.0082107224,.0001794956,.000067457091,1.9814966e-06,.008143683,.00017752284,.011218684,.011217318,.00024408152,.00024405379,.0018452774,.0018404347,.000039791259,.000039683488,.0093807643,.0093869623,.00020444897,.00020458421
35,ACWX,20194,.090745263,.032544084,201912,2008-03-26,0,MSCI ACWI ex-US Index,32,2.6443939,18.193964,47.169094,.60407543,4.8129077,0,.70030916,0,4174869121,0,1,16.407744377317933,0,0,20081,2019.75,2008,11.75,20,2,2,2,1,1,0,1,0,0,iShares,iShares MSCI ACWI ex US ETF,MSCI ACWI ex-US Index,Regulated Investment Company,0,Equity,Broad Equity,0,0,11700,.2,.34,-.02,.31999999,Susquehanna,3.6840391,2.6450644,6.1427097,2.2493026,70.268875,.22643749,3.5623925,.18607979,5961466010,22.508583,22.15234884649439,-.077289179,.10869565,.17391305,1.5869565,4,1,1,.010524486,.00022083403,.0075900462,.00015954909,.00093561428,.000019049747,.0066557219,.00014052684,.012340277,.0123422,.00025974226,.00025978335,.0071269982,.0071260384,.00014924988,.00014922849,.0052179866,.0052170237,.00011059122,.00011057147
36,ACWX,20201,-.26593333,.090745263,20203,2008-03-26,0,MSCI ACWI ex-US Index,32,24.102074,18.645243,229.10086,-34.95702,11.03511,0,.68100411,0,2867227214,0,1,16.032006803013342,0,0,20081,2020,2008,12,20,2,2,2,1,1,0,1,0,0,iShares,iShares MSCI ACWI ex US ETF,MSCI ACWI ex-US Index,Regulated Investment Company,0,Equity,Broad Equity,0,0,11700,.2,.34,-.02,.31999999,Susquehanna,3.4704058,2.7334733,6.2162905,2.2917814,79.610764,.25891075,3.4663997,.21821743,4210293574,22.160799,21.776611272189797,-.076963499,.086956523,.086956523,1.7173913,3,1,1,.021164322,.00053533958,.011698927,.00028470351,.0029574479,.00007739335,.0087414859,.00020732277,.019582573,.019594138,.00048546609,.00048580978,.014348955,.014307736,.00037728105,.0003761111,.005248907,.0052785473,.000108635,.00010946087
37,ACWX,20202,.15013885,-.26593333,20206,2008-03-26,0,MSCI ACWI ex-US Index,32,4.7843385,18.272873,104.42545,-.34183761,7.3150716,0,.70657992,0,2960214353,0,1,16.063923050038024,0,0,20081,2020.25,2008,12.25,20,2,2,2,1,1,0,1,0,0,iShares,iShares MSCI ACWI ex US ETF,MSCI ACWI ex-US Index,Regulated Investment Company,0,Equity,Broad Equity,0,0,11700,.2,.34,-.02,.31999999,Susquehanna,3.5079386,2.7729843,6.0844741,2.4758623,78.400978,.21495186,3.4900815,.18982619,4189496931,22.155846,21.808527519214483,-.07683406,.12820514,.35897437,1.7692307,3,1,1,.010544753,.0002594105,.0085857399,.00021065214,.0010453884,.000025148185,.0075398544,.00018548951,.012208619,.012212842,.00030366046,.00030377478,.0048288149,.0048325164,.00011974756,.00011985045,.0073893634,.0073814378,.00018416728,.00018395008
38,ACWX,20203,.061657988,.15013885,20209,2008-03-26,0,MSCI ACWI ex-US Index,32,4.0115328,17.795271,78.29821,1.29013,4.3900409,0,.70479482,0,3069412341,0,1,16.100147491176234,0,0,20081,2020.5,2008,12.5,20,2,2,2,1,1,0,1,0,0,iShares,iShares MSCI ACWI ex US ETF,MSCI ACWI ex-US Index,Regulated Investment Company,0,Equity,Broad Equity,0,0,11700,.2,.34,-.02,.31999999,Susquehanna,3.6038775,2.7806153,6.228384,2.7866075,76.256721,.20754978,3.5357039,.17730647,4355043845,22.194601,21.84475196035269,-.078012429,.027027028,.43243244,1.2972972,3,1,1,.010188216,.0002211972,.0087182932,.00018952378,.0017780904,.000038357543,.0069410834,.00015118581,.0095063113,.0095065571,.00020655445,.0002065611,.0017169698,.0017158715,.000036994636,.00003697068,.0077912156,.0077920682,.00016960304,.00016962035
39,ACWX,20204,.15206413,.061657988,202012,2008-03-26,0,MSCI ACWI ex-US Index,32,2.5183535,17.902615,50.318058,5.5308766,4.0789595,0,.7179333,0,3685651344,0,1,16.283108633287092,0,0,20081,2020.75,2008,12.75,20,2,2,2,1,1,0,1,0,0,iShares,iShares MSCI ACWI ex US ETF,MSCI ACWI ex-US Index,Regulated Investment Company,0,Equity,Broad Equity,0,0,11700,.2,.34,-.02,.31999999,Susquehanna,3.44696,2.5628405,6.229279,2.9871552,76.457397,.22662388,3.4001973,.19091514,5133696008,22.359091,22.02771310246355,-.078460999,0,0,1.1176471,3,1,1,.018315496,.00036327838,.0083745318,.000169398,.00051406596,9.4997604e-06,.0078608366,.00015990404,.0086822798,.0086822473,.0001758899,.00017588965,-.0005402863,-.0005401462,-.000013060426,-.000013057386,.0092181088,.0092179962,.00018886421,.00018886132
40,CQQQ,20161,-.050107192,.21661879,20163,2009-12-08,.48838529,China Technology Sector,70,34.700146,12.330108,31.968302,3.7821732,1.2144735,0,.23643216,0,46591463.64,0,0,12.695082768697882,1,0,20094,2016,2009.75,6.25,20,2,2,1,0,2,1,2,1,0,Guggenheim,Guggenheim China Technology,AlphaShares China Technology USD,Regulated Investment Company,0,Equity,Sector,0,0,500,0,.69999999,0,.69999999,Cantor Fitzgerald,3.5541193,,,.085713215,,.31879565,2.2458959,.97953135,197060600.04,19.099022,17.656927898624705,-.078754745,0,0,1,3,0,0,.15310991,.0048015257,.12310008,.0038644236,.094294749,.0029666726,.028832316,.00089860283,.12823988,.12827243,.0040262169,.0040272907,.09067408,.090575859,.0028496804,.0028465656,.037613284,.037679009,.0011780822,.0011801246
41,CQQQ,20162,-.018865842,-.050107192,20166,2009-12-08,.48838529,China Technology Sector,70,40.286312,11.995773,38.955849,.093222357,.89724666,0,.25332236,0,45233156.36,0,0,12.665495793748567,1,0,20094,2016.25,2009.75,6.5,20,2,2,1,0,2,1,2,1,0,Guggenheim,Guggenheim China Technology ETF,AlphaShares China Technology USD,Regulated Investment Company,0,Equity,Sector,0,0,500,0,.69999999,0,.69999999,Cantor Fitzgerald,4.2094741,,,.25,,,2.2715197,.97546411,178559662.46,19.000433,17.62734092367539,-.077090152,0,1,1.6666666,4,0,0,.11596923,.0034601169,.095438734,.0028519416,.080066532,.0023938676,.0153722,.00045807409,.10963371,.10979556,.0032749309,.0032797973,.085347369,.085203305,.0025488944,.0025445628,.02444819,.024430402,.00073090283,.00073036813
42,CQQQ,20163,.21471779,-.018865842,20169,2009-12-08,.48838529,China Technology Sector,70,39.977364,13.957799,33.534134,.52855504,5.9426599,0,.16992639,0,48432536.9,0,0,12.733837265901222,1,0,20094,2016.5,2009.75,6.75,20,2,2,1,0,2,1,2,1,0,Guggenheim,Guggenheim China Technology ETF,AlphaShares China Technology USD,Regulated Investment Company,0,Equity,Sector,0,0,500,0,.69999999,0,.69999999,Cantor Fitzgerald,,,,,,,2.1089818,.92077875,285020681.7,19.468073,17.695682395828044,-.077506304,.21428572,.2857143,1.5,,0,0,.1350847,.0035627587,.10103452,.0026613565,.072443426,.0019145071,.028591093,.00074684928,.11571591,.11577984,.0030437566,.0030455799,.077976272,.077916279,.0020564711,.0020548031,.037803568,.037799634,.00098910881,.00098895351
43,CQQQ,20164,-.14960003,.21471779,201612,2009-12-08,.48838529,China Technology Sector,70,22.764566,13.411625,30.182983,-4.1677465,2.8751457,0,.20911871,0,56145871.43,0,0,12.881618579003039,1,0,20094,2016.75,2009.75,7,20,2,2,1,0,2,1,2,1,0,Guggenheim,Guggenheim China Technology ETF,AlphaShares China Technology USD,Regulated Investment Company,0,Equity,Sector,0,0,500,0,.69999999,0,.69999999,Cantor Fitzgerald,5.0938854,,,0,,,2.4011421,.92207557,268488039.73,19.408318,17.843463708929864,-.078442633,0,.125,1.125,5,0,0,.13225198,.0033855161,.088863328,.0022649881,.065403827,.0016717657,.023224741,.00058718456,.12617107,.12589617,.0032048048,.0031982858,.081289247,.081502691,.0020672623,.0020721951,.044444881,.044506479,.0011268765,.0011284666
44,CQQQ,20171,.1782138,-.14960003,20173,2009-12-08,.48838529,China Technology Sector,70,23.054634,13.084719,24.419918,.88297069,2.0412374,0,.19024605,0,59549987.39,0,0,12.94048151208391,1,0,20094,2017,2009.75,7.25,20,2,2,1,0,2,1,2,1,0,Guggenheim,Guggenheim China Technology ETF,AlphaShares China Technology USD,Regulated Investment Company,0,Equity,Sector,0,0,500,0,.69999999,0,.69999999,Cantor Fitzgerald,5.5069027,5.5813198,,.42332813,100,.3099142,2.6359687,.76882869,313015630.49,19.561764,17.90232664201073,-.078300767,0,.54545456,1.1818181,5,0,0,.16333163,.0041131205,.11476008,.0028951799,.048758287,.0011506131,.066149577,.0017483816,.16584589,.16566609,.0041757762,.0041713053,.031803429,.031710725,.00068668759,.00068428717,.13386264,.13413516,.0034846177,.0034914892
45,CQQQ,20172,.10451485,.1782138,20176,2009-12-08,.48838529,China Technology Sector,70,15.253606,14.071665,26.8395,-.84290755,3.2300868,0,.16228873,0,100259027.7,0,0,13.461422542040028,1,0,20094,2017.25,2009.75,7.5,20,2,2,1,0,2,1,2,1,0,Invesco,Invesco China Technology ETF,FTSE China Incl A 25% Technology Capped Index,Regulated Investment Company,0,Equity,Sector,0,0,500,0,.69999999,0,.69999999,Cantor Fitzgerald,7.3928452,7.8860607,,.30789673,100,.013141756,2.9198959,.84046423,617781824.3000001,20.241646,18.42326767196685,-.07673803,.96153843,2.0384614,1.8076923,5,0,0,.1116199,.0025182192,.064227447,.0014531964,.043291979,.00097702956,.020935468,.00047616684,.081243329,.081255823,.0018345343,.0018348377,.046971511,.04699019,.0010605489,.0010609633,.034284309,.034253143,.00077428872,.00077357108
46,CQQQ,20173,.20026788,.10451485,20179,2009-12-08,.48838529,China Technology Sector,70,11.878927,15.885485,20.335171,-2.0457377,7.7645893,0,.19991668,0,259456586.8,0,0,14.412254821079529,1,0,20094,2017.5,2009.75,7.75,20,2,2,1,0,2,1,2,1,0,Invesco,Invesco China Technology ETF,FTSE China Incl A 25% Technology Capped Index,Regulated Investment Company,0,Equity,Sector,0,0,500,0,.69999999,0,.69999999,Cantor Fitzgerald,.99743927,1.8026087,,.065568686,100,.55333096,2.4777362,.82101184,1297823652.8,20.983955,19.374099951006354,-.072262824,2.6545455,5.4727273,3.5999999,1,0,0,.079639368,.0015074461,.042984523,.00081400457,.028795043,.00054948655,.014181719,.00026435193,.051883198,.051888157,.00098321529,.00098331622,.03001993,.030012686,.00057378109,.00057363632,.021861298,.021863613,.000409386,.0004094305
47,CQQQ,20174,.072730891,.20026788,201712,2009-12-08,.48838529,China Technology Sector,70,5.9184241,16.472265,26.705347,-2.6919885,8.5717707,0,.26124412,0,413925062,0,0,14.879350375816703,1,0,20094,2017.75,2009.75,8,20,2,2,1,0,1,0,2,1,0,Invesco,Invesco China Technology ETF,FTSE China Incl A 25% Technology Capped Index,Regulated Investment Company,0,Equity,Sector,0,0,500,0,.69999999,0,.69999999,Cantor Fitzgerald,.92926186,.3894017,,.045736734,100,.026138293,.6706605,.028491741,1584437879,21.183496,19.841195505743528,-.072874963,1.6129032,5.9354839,3.3548386,1,0,0,.091419525,.0014825652,.040328927,.00066551554,.019525779,.00032517509,.02080911,.00034043018,.06380447,.063799009,.0010544299,.0010543653,.027341433,.027350947,.00045177888,.00045193348,.036470227,.036466233,.00060277688,.00060268765
48,CQQQ,20181,-.013284818,.072730891,20183,2009-12-08,.48838529,China Technology Sector,70,16.306484,15.849542,33.385189,1.6386949,4.1240835,0,.21676277,0,472862775.7,0,0,15.01247065963879,1,0,20094,2018,2009.75,8.25,20,2,2,1,0,2,1,2,1,0,Invesco,Invesco China Technology ETF,FTSE China Incl A 25% Technology Capped Index,Regulated Investment Company,0,Equity,Sector,0,0,500,0,.69999999,0,.69999999,Cantor Fitzgerald,1.5071011,.63793778,5.8444366,.48198643,88.746506,.37288454,.86174721,.69150329,2181476048.7,21.503267,19.974315789565612,-.070847914,2.4000001,7.4166665,4.1666665,1,0,0,.11312965,.0018051878,.06141397,.00098089105,.020774612,.00033066253,.040639356,.00065022853,.092057593,.092082217,.0014679863,.0014685305,.041595142,.041526739,.0006673311,.00066602195,.050487075,.050530858,.00080119947,.00080196437
49,CQQQ,20182,-.057637744,.052489065,20186,2009-12-08,.48838529,China Technology Sector,70,14.311235,15.827597,27.489197,-3.8897467,4.3856993,0,.20538703,0,435027425.5,0,0,14.929074504265184,1,0,20094,2018.25,2009.75,8.5,20,2,2,1,0,2,1,2,1,0,Invesco,Invesco China Technology ETF,FTSE China Incl A 25% Technology Capped Index,Regulated Investment Company,0,Equity,Sector,0,0,500,0,.69999999,0,.69999999,Cantor Fitzgerald,.98857921,.42576852,5.8492255,.66471231,90.323853,.5879721,1.2108949,.6102019,2118086139.5,21.47378,19.89091963419201,-.07444638,.88235295,3.490196,2.7254901,1,0,0,.098331101,.0016757213,.057940062,.00098648621,.019451326,.00032907055,.038503535,.0006576748,.084985502,.084989801,.0014451037,.0014452048,.034681421,.034671716,.000590162,.00058997778,.050328724,.050334286,.0008553979,.00085548352
50,CQQQ,20183,-.14630072,-.057637744,20189,2009-12-08,.48838529,China Technology Sector,70,12.573904,16.050018,24.164358,-1.2982991,6.2056437,0,.22849637,0,382263281.8,0,0,14.799775018613158,1,0,20094,2018.5,2009.75,8.75,20,2,2,1,0,2,1,2,1,0,Invesco,Invesco China Technology ETF,FTSE China Incl A 25% Technology Capped Index,Regulated Investment Company,0,Equity,Sector,0,0,500,0,.69999999,0,.69999999,Cantor Fitzgerald,1.7446544,1.1387771,5.8813143,.7803486,89.45977,.37081301,1.9115101,.62579274,1672951228.8,21.237856,19.761620148539983,-.074497752,2.852459,3.6557376,2.7049181,1,0,0,.10883343,.0020664183,.046102352,.00089797116,.024893396,.00048031149,.021202255,.00041751569,.066143364,.066097833,.0012788995,.0012780299,.04208374,.042115767,.00081281125,.00081349461,.024014182,.024027666,.00046522167,.00046540741
51,CQQQ,20184,-.19487132,-.14630072,201812,2009-12-08,.48838529,China Technology Sector,70,12.435827,16.134163,39.792999,-5.6839614,5.3448119,0,.21928887,0,479835349.5,0,0,15.027108451218927,1,0,20094,2018.75,2009.75,9,20,2,2,1,0,2,1,2,1,0,Invesco,Invesco China Technology ETF,FTSE China Incl A 25% Technology Capped Index,Regulated Investment Company,0,Equity,Sector,0,0,500,0,.69999999,0,.69999999,Cantor Fitzgerald,1.4162277,.89406043,5.7573252,1.0460457,92.210548,.41920358,1.9367938,.6179691,2188142796.5,21.506319,19.98895358114575,-.07576739,2.1785715,4.0714288,2.1964285,1,0,0,.10393888,.0025078545,.040179875,.00095410756,.017504001,.00041245497,.022405071,.00053532049,.064337604,.06424766,.0015251541,.0015231919,.04391405,.044079419,.001030117,.0010337937,.019668421,.0195939,.00047751755,.0004758242
52,CQQQ,20191,.22105858,-.19487132,20193,2009-12-08,.48838529,China Technology Sector,70,10.914729,16.148071,103.69653,47.717644,4.8004355,0,.20848462,0,539647663.2,0,0,15.144581879085402,1,0,20094,2019,2009.75,9.25,20,2,2,1,0,2,1,2,1,0,Invesco,Invesco China Technology ETF,FTSE China Incl A 25% Technology Capped Index,Regulated Investment Company,0,Equity,Sector,0,0,500,0,.69999999,0,.69999999,Cantor Fitzgerald,1.8781731,.94633305,6.3483205,1.3859912,83.774849,.33889973,2.280946,.44029975,2588429179.2,21.674316,20.106427009012226,-.076632388,1.85,4.2249999,1.85,1,0,0,.048047982,.0010704639,.025597781,.00057087658,.01264064,.0002845173,.012957122,.00028635876,.041354515,.041340362,.000921586,.00092131482,.030073144,.030096926,.00067258801,.00067311258,.011267168,.011257539,.0002487257,.00024847232
53,CQQQ,20192,-.079652503,.22105858,20196,2009-12-08,.48838529,China Technology Sector,70,14.120971,15.33489,65.103256,-4.8495426,2.3708849,0,.24773595,0,484549806.9,0,0,15.036885654703845,1,0,20094,2019.25,2009.75,9.5,20,2,2,1,0,2,1,2,1,0,Invesco,Invesco China Technology ETF,FTSE China Incl A 25% Technology Capped Index,Regulated Investment Company,0,Equity,Sector,0,0,500,0,.69999999,0,.69999999,Cantor Fitzgerald,1.9998193,1.0714159,6.4132485,1.2072239,83.512566,.21667454,2.0895061,.49534217,1955912355.9,21.394123,19.99873078463067,-.077432863,2.7647059,4.5,1.5294118,1,0,0,.059177302,.0012759019,.03070309,.00066344335,.0099317897,.00021583302,.02077242,.00044763502,.043419667,.04341517,.00093787495,.0009377774,.026391475,.026400592,.00057558238,.0005757683,.017023697,.017019074,.00036219502,.00036210663
54,CQQQ,20193,.009000171,-.079652503,20199,2009-12-08,.48838529,China Technology Sector,70,20.056982,15.644129,55.49073,4.9375691,2.989563,0,.24429812,0,525403988.7,0,0,15.1178328969997,1,0,20094,2019.5,2009.75,9.75,20,2,2,1,0,2,1,2,1,0,Invesco,Invesco China Technology ETF,FTSE China Incl A 25% Technology Capped Index,Regulated Investment Company,0,Equity,Sector,0,0,500,0,.69999999,0,.69999999,Cantor Fitzgerald,2.1519649,1.0545471,6.6319132,1.5401095,82.340889,.3654061,2.3086121,.50979531,2150667345.7,21.489044,20.079678026926523,-.077549353,.13793103,1.1724138,1.4827586,2,0,0,.10995197,.0024261321,.042297319,.00093681802,.014877728,.00033389786,.027419589,.00060292019,.066660166,.066639915,.0014713283,.001470892,.036703482,.036697533,.00081131933,.00081122591,.029936437,.029962635,.00065957266,.00066010247
55,CQQQ,20194,.13902482,.009000171,201912,2009-12-08,.48838529,China Technology Sector,70,17.155848,15.309215,54.71772,3.7393975,2.1367862,0,.23618604,0,555187757.9,0,0,15.172971787095012,1,0,20094,2019.75,2009.75,10,20,2,2,1,0,2,1,2,1,0,Invesco,Invesco China Technology ETF,FTSE China Incl A 25% Technology Capped Index,Regulated Investment Company,0,Equity,Sector,0,0,500,0,.69999999,0,.69999999,Cantor Fitzgerald,2.1890683,1.0992953,6.6386809,1.5354093,82.36937,.28144348,2.2344484,.48741233,2350637493.9,21.577953,20.134816917021837,-.078338601,.83333331,.91666669,1.1666666,2,0,0,.11959468,.0024212906,.054586418,.0011140662,.029008763,.00058730535,.025614101,.00052749127,.078613631,.078639232,.0016035846,.0016041565,.041317329,.041289058,.00083671906,.00083613175,.037366379,.037369028,.00076832814,.00076834322
